date,order_id,emp_id,item_id,quantity,item_price,order_cost,final_bill
2023-07-22,1797,1190,3,1,30,30,34.2
2023-07-22,1798,1154,8,3,250,750,855
2023-07-22,1799,1108,14,3,125,375,427.5
2023-07-22,1800,1048,8,3,250,750,855
2023-07-22,1801,1015,12,1,150,150,171
2023-07-22,1802,1208,5,1,225,225,256.5
2023-07-22,1803,1035,1,1,30,30,34.2
2023-07-22,1804,1110,13,3,125,375,427.5
2023-07-22,1805,1083,6,2,250,500,570
2023-07-22,1806,1218,13,2,125,250,285
2023-07-22,1807,1058,12,2,150,300,342
2023-07-22,1808,1041,8,2,250,500,570
2023-07-22,1809,1042,14,1,125,125,142.5
2023-07-22,1810,1152,11,1,125,125,142.5
2023-07-22,1811,1136,10,2,150,300,342
2023-07-22,1812,1166,7,3,150,450,513
2023-07-22,1813,1202,13,1,125,125,142.5
2023-07-22,1814,1054,7,3,150,450,513
2023-07-22,1815,1006,1,3,30,90,102.6
2023-07-22,1816,1032,5,1,225,225,256.5
2023-07-22,1817,1157,6,1,250,250,285
2023-07-22,1818,1061,3,2,30,60,68.4
2023-07-22,1819,1131,10,3,150,450,513
2023-07-22,1820,1135,8,1,250,250,285
2023-07-22,1821,1081,5,1,225,225,256.5
2023-07-22,1822,1206,8,2,250,500,570
2023-07-22,1823,1110,5,1,225,225,256.5
2023-07-22,1824,1196,9,1,300,300,342
2023-07-22,1825,1113,6,2,250,500,570
2023-07-23,1826,1031,6,2,250,500,570
2023-07-23,1827,1001,3,2,30,60,68.4
2023-07-23,1828,1057,3,3,30,90,102.6
2023-07-23,1829,1010,8,3,250,750,855
2023-07-23,1830,1143,7,2,150,300,342
2023-07-23,1831,1017,7,2,150,300,342
2023-07-23,1832,1189,1,2,30,60,68.4
2023-07-23,1833,1032,6,2,250,500,570
2023-07-23,1834,1214,2,3,30,90,102.6
2023-07-23,1835,1032,14,3,125,375,427.5
2023-07-23,1836,1003,9,1,300,300,342
2023-07-23,1837,1191,10,1,150,150,171
2023-07-23,1838,1237,13,3,125,375,427.5
2023-07-23,1839,1219,2,3,30,90,102.6
2023-07-23,1840,1178,3,1,30,30,34.2
2023-07-23,1841,1243,1,2,30,60,68.4
2023-07-23,1842,1189,10,3,150,450,513
2023-07-23,1843,1232,9,1,300,300,342
2023-07-23,1844,1199,11,2,125,250,285
2023-07-23,1845,1138,13,1,125,125,142.5
2023-07-23,1846,1183,6,2,250,500,570
2023-07-23,1847,1088,5,1,225,225,256.5
2023-07-23,1848,1046,13,3,125,375,427.5
2023-07-23,1849,1244,1,1,30,30,34.2
2023-07-23,1850,1178,2,3,30,90,102.6
2023-07-23,1851,1054,11,3,125,375,427.5
2023-07-23,1852,1149,8,1,250,250,285
2023-07-23,1853,1133,10,2,150,300,342
2023-07-23,1854,1231,9,2,300,600,684
2023-07-23,1855,1104,13,2,125,250,285
2023-07-23,1856,1118,6,2,250,500,570
2023-07-23,1857,1024,8,2,250,500,570
2023-07-23,1858,1073,6,3,250,750,855
2023-07-23,1859,1218,11,2,125,250,285
2023-07-23,1860,1246,8,1,250,250,285
2023-07-23,1861,1114,7,3,150,450,513
2023-07-23,1862,1040,4,3,150,450,513
2023-07-23,1863,1218,9,2,300,600,684
2023-07-23,1864,1104,6,2,250,500,570
2023-07-24,1865,1226,1,1,30,30,34.2
2023-07-24,1866,1061,5,2,225,450,513
2023-07-24,1867,1154,12,3,150,450,513
2023-07-24,1868,1065,14,2,125,250,285
2023-07-24,1869,1074,9,1,300,300,342
2023-07-24,1870,1074,12,1,150,150,171
2023-07-24,1871,1001,14,3,125,375,427.5
2023-07-24,1872,1199,5,1,225,225,256.5
2023-07-24,1873,1239,13,3,125,375,427.5
2023-07-24,1874,1094,9,2,300,600,684
2023-07-24,1875,1219,10,3,150,450,513
2023-07-24,1876,1199,7,1,150,150,171
2023-07-24,1877,1127,2,1,30,30,34.2
2023-07-24,1878,1031,12,2,150,300,342
2023-07-24,1879,1222,13,1,125,125,142.5
2023-07-24,1880,1007,4,2,150,300,342
2023-07-24,1881,1172,7,1,150,150,171
2023-07-24,1882,1232,2,3,30,90,102.6
2023-07-24,1883,1077,14,2,125,250,285
2023-07-24,1884,1033,14,1,125,125,142.5
2023-07-24,1885,1199,14,1,125,125,142.5
2023-07-24,1886,1244,1,2,30,60,68.4
2023-07-24,1887,1180,2,2,30,60,68.4
2023-07-25,1888,1099,12,1,150,150,171
2023-07-25,1889,1173,13,2,125,250,285
2023-07-25,1890,1229,11,1,125,125,142.5
2023-07-25,1891,1045,7,1,150,150,171
2023-07-25,1892,1233,8,1,250,250,285
2023-07-25,1893,1244,3,1,30,30,34.2
2023-07-25,1894,1230,10,1,150,150,171
2023-07-25,1895,1137,2,2,30,60,68.4
2023-07-25,1896,1089,10,3,150,450,513
2023-07-25,1897,1101,12,3,150,450,513
2023-07-25,1898,1030,5,1,225,225,256.5
2023-07-25,1899,1202,8,2,250,500,570
2023-07-25,1900,1163,5,2,225,450,513
2023-07-25,1901,1141,5,1,225,225,256.5
2023-07-25,1902,1006,6,3,250,750,855
2023-07-25,1903,1056,5,2,225,450,513
2023-07-25,1904,1150,14,2,125,250,285
2023-07-25,1905,1022,13,3,125,375,427.5
2023-07-25,1906,1141,3,1,30,30,34.2
2023-07-25,1907,1053,11,2,125,250,285
2023-07-25,1908,1158,7,1,150,150,171
2023-07-25,1909,1089,2,1,30,30,34.2
2023-07-25,1910,1065,9,2,300,600,684
2023-07-25,1911,1124,14,3,125,375,427.5
2023-07-25,1912,1076,10,2,150,300,342
2023-07-25,1913,1040,7,2,150,300,342
2023-07-25,1914,1013,8,3,250,750,855
2023-07-25,1915,1143,1,1,30,30,34.2
2023-07-25,1916,1021,12,1,150,150,171
2023-07-25,1917,1108,13,1,125,125,142.5
2023-07-25,1918,1218,2,2,30,60,68.4
2023-07-25,1919,1098,8,2,250,500,570
2023-07-26,1920,1151,12,3,150,450,513
2023-07-26,1921,1097,8,2,250,500,570
2023-07-26,1922,1049,13,2,125,250,285
2023-07-26,1923,1214,3,1,30,30,34.2
2023-07-26,1924,1155,5,1,225,225,256.5
2023-07-26,1925,1135,6,3,250,750,855
2023-07-26,1926,1010,4,1,150,150,171
2023-07-26,1927,1189,8,3,250,750,855
2023-07-26,1928,1059,6,3,250,750,855
2023-07-26,1929,1166,13,3,125,375,427.5
2023-07-26,1930,1187,7,1,150,150,171
2023-07-26,1931,1068,9,2,300,600,684
2023-07-26,1932,1041,12,1,150,150,171
2023-07-26,1933,1023,4,1,150,150,171
2023-07-26,1934,1227,4,1,150,150,171
2023-07-26,1935,1215,1,3,30,90,102.6
2023-07-26,1936,1118,12,1,150,150,171
2023-07-26,1937,1147,1,1,30,30,34.2
2023-07-26,1938,1125,9,3,300,900,1026
2023-07-26,1939,1049,3,2,30,60,68.4
2023-07-26,1940,1174,10,1,150,150,171
2023-07-26,1941,1218,12,3,150,450,513
2023-07-26,1942,1219,3,2,30,60,68.4
2023-07-26,1943,1115,14,2,125,250,285
2023-07-26,1944,1122,11,2,125,250,285
2023-07-26,1945,1191,9,2,300,600,684
2023-07-26,1946,1221,5,2,225,450,513
2023-07-26,1947,1101,2,1,30,30,34.2
2023-07-26,1948,1086,6,1,250,250,285
2023-07-26,1949,1123,10,3,150,450,513
2023-07-26,1950,1152,11,3,125,375,427.5
2023-07-26,1951,1227,6,3,250,750,855
2023-07-26,1952,1083,8,1,250,250,285
2023-07-26,1953,1237,12,3,150,450,513
2023-07-26,1954,1125,14,1,125,125,142.5
2023-07-26,1955,1032,8,3,250,750,855
2023-07-26,1956,1161,14,1,125,125,142.5
2023-07-26,1957,1112,10,2,150,300,342
2023-07-27,1958,1227,3,1,30,30,34.2
2023-07-27,1959,1107,11,3,125,375,427.5
2023-07-27,1960,1163,14,3,125,375,427.5
2023-07-27,1961,1061,3,3,30,90,102.6
2023-07-27,1962,1029,4,1,150,150,171
2023-07-27,1963,1091,5,1,225,225,256.5
2023-07-27,1964,1213,3,3,30,90,102.6
2023-07-27,1965,1099,11,2,125,250,285
2023-07-27,1966,1005,13,1,125,125,142.5
2023-07-27,1967,1060,14,3,125,375,427.5
2023-07-27,1968,1124,1,3,30,90,102.6
2023-07-27,1969,1195,13,3,125,375,427.5
2023-07-27,1970,1154,8,3,250,750,855
2023-07-27,1971,1118,7,1,150,150,171
2023-07-27,1972,1068,4,3,150,450,513
2023-07-27,1973,1074,14,3,125,375,427.5
2023-07-27,1974,1023,2,2,30,60,68.4
2023-07-27,1975,1117,4,1,150,150,171
2023-07-27,1976,1042,13,3,125,375,427.5
2023-07-27,1977,1206,13,2,125,250,285
2023-07-27,1978,1152,4,2,150,300,342
2023-07-27,1979,1194,12,1,150,150,171
2023-07-27,1980,1166,5,2,225,450,513
2023-07-27,1981,1165,9,1,300,300,342
2023-07-27,1982,1146,3,2,30,60,68.4
2023-07-27,1983,1231,14,2,125,250,285
2023-07-27,1984,1210,4,1,150,150,171
2023-07-27,1985,1130,4,2,150,300,342
2023-07-28,1986,1192,3,2,30,60,68.4
2023-07-28,1987,1128,4,3,150,450,513
2023-07-28,1988,1220,13,2,125,250,285
2023-07-28,1989,1084,4,1,150,150,171
2023-07-28,1990,1064,5,1,225,225,256.5
2023-07-28,1991,1178,10,2,150,300,342
2023-07-28,1992,1124,1,2,30,60,68.4
2023-07-28,1993,1100,8,1,250,250,285
2023-07-28,1994,1243,4,2,150,300,342
2023-07-28,1995,1091,14,1,125,125,142.5
2023-07-28,1996,1129,12,2,150,300,342
2023-07-28,1997,1046,9,1,300,300,342
2023-07-28,1998,1233,14,2,125,250,285
2023-07-28,1999,1203,14,3,125,375,427.5
2023-07-28,2000,1096,1,3,30,90,102.6
2023-07-28,2001,1050,1,1,30,30,34.2
2023-07-28,2002,1159,14,2,125,250,285
2023-07-28,2003,1080,6,3,250,750,855
2023-07-28,2004,1239,6,2,250,500,570
2023-07-28,2005,1225,7,3,150,450,513
2023-07-28,2006,1083,14,1,125,125,142.5
2023-07-28,2007,1144,5,1,225,225,256.5
2023-07-28,2008,1094,6,2,250,500,570
2023-07-28,2009,1037,14,2,125,250,285
2023-07-28,2010,1240,4,1,150,150,171
2023-07-28,2011,1248,3,2,30,60,68.4
2023-07-28,2012,1112,2,3,30,90,102.6
2023-07-28,2013,1228,14,1,125,125,142.5
2023-07-28,2014,1126,10,1,150,150,171
2023-07-28,2015,1191,14,1,125,125,142.5
2023-07-28,2016,1225,13,1,125,125,142.5
2023-07-28,2017,1028,9,1,300,300,342
2023-07-28,2018,1158,5,3,225,675,769.5
2023-07-28,2019,1154,13,3,125,375,427.5
2023-07-28,2020,1137,11,1,125,125,142.5
2023-07-28,2021,1105,10,2,150,300,342
2023-07-28,2022,1151,3,2,30,60,68.4
2023-07-28,2023,1132,2,1,30,30,34.2
2023-07-28,2024,1203,11,2,125,250,285
2023-07-28,2025,1007,9,1,300,300,342
2023-07-29,2026,1016,11,1,125,125,142.5
2023-07-29,2027,1108,13,2,125,250,285
2023-07-29,2028,1086,10,2,150,300,342
2023-07-29,2029,1068,8,1,250,250,285
2023-07-29,2030,1056,14,1,125,125,142.5
2023-07-29,2031,1148,6,3,250,750,855
2023-07-29,2032,1113,10,1,150,150,171
2023-07-29,2033,1229,10,3,150,450,513
2023-07-29,2034,1240,9,3,300,900,1026
2023-07-29,2035,1099,1,1,30,30,34.2
2023-07-29,2036,1113,9,3,300,900,1026
2023-07-29,2037,1041,2,2,30,60,68.4
2023-07-29,2038,1034,12,2,150,300,342
2023-07-29,2039,1026,5,3,225,675,769.5
2023-07-29,2040,1176,12,1,150,150,171
2023-07-29,2041,1103,8,3,250,750,855
2023-07-29,2042,1222,7,3,150,450,513
2023-07-29,2043,1150,7,1,150,150,171
2023-07-29,2044,1243,14,3,125,375,427.5
2023-07-29,2045,1186,7,2,150,300,342
2023-07-29,2046,1009,14,2,125,250,285
2023-07-29,2047,1047,3,3,30,90,102.6
2023-07-29,2048,1228,13,1,125,125,142.5
2023-07-29,2049,1171,12,2,150,300,342
2023-07-29,2050,1207,11,2,125,250,285
2023-07-29,2051,1188,1,2,30,60,68.4
2023-07-29,2052,1127,4,3,150,450,513
2023-07-29,2053,1105,9,2,300,600,684
2023-07-29,2054,1136,6,2,250,500,570
2023-07-29,2055,1205,8,1,250,250,285
2023-07-29,2056,1039,11,2,125,250,285
2023-07-29,2057,1063,11,1,125,125,142.5
2023-07-29,2058,1142,6,3,250,750,855
2023-07-29,2059,1147,9,2,300,600,684
2023-07-29,2060,1125,8,2,250,500,570
2023-07-29,2061,1239,1,1,30,30,34.2
2023-07-30,2062,1106,5,2,225,450,513
2023-07-30,2063,1165,5,3,225,675,769.5
2023-07-30,2064,1005,5,3,225,675,769.5
2023-07-30,2065,1195,3,3,30,90,102.6
2023-07-30,2066,1053,12,1,150,150,171
2023-07-30,2067,1207,7,1,150,150,171
2023-07-30,2068,1247,9,3,300,900,1026
2023-07-30,2069,1151,7,2,150,300,342
2023-07-30,2070,1146,3,3,30,90,102.6
2023-07-30,2071,1246,6,3,250,750,855
2023-07-30,2072,1206,3,3,30,90,102.6
2023-07-30,2073,1064,6,2,250,500,570
2023-07-30,2074,1208,4,3,150,450,513
2023-07-30,2075,1081,4,2,150,300,342
2023-07-30,2076,1062,6,1,250,250,285
2023-07-30,2077,1131,8,2,250,500,570
2023-07-30,2078,1193,1,1,30,30,34.2
2023-07-30,2079,1103,1,2,30,60,68.4
2023-07-30,2080,1198,10,1,150,150,171
2023-07-30,2081,1171,13,2,125,250,285
2023-07-30,2082,1022,8,2,250,500,570
2023-07-30,2083,1159,1,1,30,30,34.2
2023-07-30,2084,1170,1,3,30,90,102.6
2023-07-30,2085,1127,3,1,30,30,34.2
2023-07-30,2086,1155,10,1,150,150,171
2023-07-30,2087,1105,9,3,300,900,1026
2023-07-30,2088,1239,8,1,250,250,285
2023-07-30,2089,1227,12,3,150,450,513
2023-07-30,2090,1046,4,3,150,450,513
2023-07-30,2091,1070,2,3,30,90,102.6
2023-07-30,2092,1232,1,2,30,60,68.4
2023-07-30,2093,1172,6,1,250,250,285
2023-07-30,2094,1224,2,2,30,60,68.4
2023-07-31,2095,1211,1,3,30,90,102.6
2023-07-31,2096,1194,11,2,125,250,285
2023-07-31,2097,1157,14,2,125,250,285
2023-07-31,2098,1138,7,1,150,150,171
2023-07-31,2099,1005,1,3,30,90,102.6
2023-07-31,2100,1061,14,2,125,250,285
2023-07-31,2101,1086,9,2,300,600,684
2023-07-31,2102,1116,7,1,150,150,171
2023-07-31,2103,1209,3,2,30,60,68.4
2023-07-31,2104,1047,10,2,150,300,342
2023-07-31,2105,1071,2,1,30,30,34.2
2023-07-31,2106,1120,14,2,125,250,285
2023-07-31,2107,1053,14,1,125,125,142.5
2023-07-31,2108,1192,10,2,150,300,342
2023-07-31,2109,1207,1,3,30,90,102.6
2023-07-31,2110,1130,5,1,225,225,256.5
2023-07-31,2111,1247,6,1,250,250,285
2023-07-31,2112,1244,9,1,300,300,342
2023-07-31,2113,1137,12,2,150,300,342
2023-07-31,2114,1109,8,3,250,750,855
2023-07-31,2115,1219,4,1,150,150,171
2023-07-31,2116,1156,10,2,150,300,342
2023-07-31,2117,1239,11,1,125,125,142.5
2023-07-31,2118,1059,2,2,30,60,68.4
2023-07-31,2119,1056,6,2,250,500,570
2023-07-31,2120,1183,2,1,30,30,34.2
2023-07-31,2121,1191,2,1,30,30,34.2
2023-07-31,2122,1205,6,1,250,250,285
2023-07-31,2123,1132,9,1,300,300,342
2023-07-31,2124,1169,3,2,30,60,68.4
2023-07-31,2125,1115,12,2,150,300,342
2023-07-31,2126,1221,2,1,30,30,34.2
2023-07-31,2127,1146,7,2,150,300,342
2023-07-31,2128,1033,1,1,30,30,34.2
2023-08-01,2129,1234,4,3,150,450,513
2023-08-01,2130,1106,2,3,30,90,102.6
2023-08-01,2131,1121,2,3,30,90,102.6
2023-08-01,2132,1134,13,3,125,375,427.5
2023-08-01,2133,1196,7,3,150,450,513
2023-08-01,2134,1227,8,3,250,750,855
2023-08-01,2135,1211,4,3,150,450,513
2023-08-01,2136,1029,13,3,125,375,427.5
2023-08-01,2137,1173,9,1,300,300,342
2023-08-01,2138,1101,3,1,30,30,34.2
2023-08-01,2139,1195,10,2,150,300,342
2023-08-01,2140,1043,11,3,125,375,427.5
2023-08-01,2141,1077,14,2,125,250,285
2023-08-01,2142,1084,7,2,150,300,342
2023-08-01,2143,1123,7,1,150,150,171
2023-08-01,2144,1142,11,1,125,125,142.5
2023-08-01,2145,1229,6,1,250,250,285
2023-08-01,2146,1091,13,3,125,375,427.5
2023-08-01,2147,1003,3,2,30,60,68.4
2023-08-01,2148,1015,10,3,150,450,513
2023-08-01,2149,1035,4,2,150,300,342
2023-08-01,2150,1070,12,2,150,300,342
2023-08-01,2151,1111,12,1,150,150,171
2023-08-01,2152,1169,14,2,125,250,285
2023-08-01,2153,1165,2,1,30,30,34.2
2023-08-01,2154,1198,13,3,125,375,427.5
2023-08-01,2155,1120,6,1,250,250,285
2023-08-01,2156,1075,2,3,30,90,102.6
2023-08-01,2157,1171,11,1,125,125,142.5
2023-08-01,2158,1048,8,3,250,750,855
2023-08-01,2159,1182,14,1,125,125,142.5
2023-08-01,2160,1171,12,2,150,300,342
2023-08-01,2161,1089,11,1,125,125,142.5
2023-08-01,2162,1048,10,2,150,300,342
2023-08-02,2163,1247,10,1,150,150,171
2023-08-02,2164,1124,2,1,30,30,34.2
2023-08-02,2165,1099,11,2,125,250,285
2023-08-02,2166,1030,14,1,125,125,142.5
2023-08-02,2167,1133,5,3,225,675,769.5
2023-08-02,2168,1027,10,1,150,150,171
2023-08-02,2169,1105,13,2,125,250,285
2023-08-02,2170,1096,7,1,150,150,171
2023-08-02,2171,1245,1,2,30,60,68.4
2023-08-02,2172,1100,7,2,150,300,342
2023-08-02,2173,1098,9,2,300,600,684
2023-08-02,2174,1028,7,2,150,300,342
2023-08-02,2175,1221,1,3,30,90,102.6
2023-08-02,2176,1126,7,2,150,300,342
2023-08-02,2177,1080,7,1,150,150,171
2023-08-02,2178,1134,10,2,150,300,342
2023-08-02,2179,1149,2,1,30,30,34.2
2023-08-02,2180,1050,10,3,150,450,513
2023-08-02,2181,1214,14,2,125,250,285
2023-08-02,2182,1003,12,3,150,450,513
2023-08-02,2183,1185,13,2,125,250,285
2023-08-02,2184,1145,8,2,250,500,570
2023-08-02,2185,1185,4,2,150,300,342
2023-08-02,2186,1068,3,2,30,60,68.4
2023-08-02,2187,1025,7,3,150,450,513
2023-08-02,2188,1145,13,3,125,375,427.5
2023-08-02,2189,1148,13,1,125,125,142.5
2023-08-02,2190,1021,2,1,30,30,34.2
2023-08-02,2191,1181,2,3,30,90,102.6
2023-08-02,2192,1167,12,3,150,450,513
2023-08-02,2193,1169,11,2,125,250,285
2023-08-02,2194,1197,2,1,30,30,34.2
2023-08-02,2195,1198,11,1,125,125,142.5
2023-08-02,2196,1226,3,3,30,90,102.6
2023-08-02,2197,1110,14,3,125,375,427.5
2023-08-03,2198,1032,6,2,250,500,570
2023-08-03,2199,1222,5,2,225,450,513
2023-08-03,2200,1103,10,3,150,450,513
2023-08-03,2201,1002,4,2,150,300,342
2023-08-03,2202,1187,3,3,30,90,102.6
2023-08-03,2203,1162,9,3,300,900,1026
2023-08-03,2204,1218,13,2,125,250,285
2023-08-03,2205,1223,14,3,125,375,427.5
2023-08-03,2206,1155,4,3,150,450,513
2023-08-03,2207,1129,12,1,150,150,171
2023-08-03,2208,1134,10,2,150,300,342
2023-08-03,2209,1202,13,2,125,250,285
2023-08-03,2210,1006,3,3,30,90,102.6
2023-08-03,2211,1047,2,3,30,90,102.6
2023-08-03,2212,1178,10,2,150,300,342
2023-08-03,2213,1073,4,2,150,300,342
2023-08-03,2214,1132,9,2,300,600,684
2023-08-03,2215,1225,2,2,30,60,68.4
2023-08-03,2216,1104,1,3,30,90,102.6
2023-08-03,2217,1247,14,1,125,125,142.5
2023-08-03,2218,1142,4,1,150,150,171
2023-08-03,2219,1123,4,1,150,150,171
2023-08-03,2220,1108,12,2,150,300,342
2023-08-03,2221,1186,1,2,30,60,68.4
2023-08-03,2222,1200,10,3,150,450,513
2023-08-03,2223,1174,14,2,125,250,285
2023-08-03,2224,1030,4,3,150,450,513
2023-08-03,2225,1070,10,2,150,300,342
2023-08-03,2226,1038,8,1,250,250,285
2023-08-03,2227,1030,1,3,30,90,102.6
2023-08-03,2228,1120,3,1,30,30,34.2
2023-08-03,2229,1218,5,2,225,450,513
2023-08-03,2230,1030,8,2,250,500,570
2023-08-03,2231,1177,12,3,150,450,513
2023-08-03,2232,1211,10,1,150,150,171
2023-08-03,2233,1039,8,2,250,500,570
2023-08-03,2234,1204,5,2,225,450,513
2023-08-03,2235,1091,10,1,150,150,171
2023-08-03,2236,1046,12,2,150,300,342
2023-08-03,2237,1178,4,3,150,450,513
2023-08-03,2238,1038,6,3,250,750,855
2023-08-03,2239,1148,14,1,125,125,142.5
2023-08-04,2240,1083,12,2,150,300,342
2023-08-04,2241,1076,6,1,250,250,285
2023-08-04,2242,1122,10,2,150,300,342
2023-08-04,2243,1139,14,3,125,375,427.5
2023-08-04,2244,1001,3,1,30,30,34.2
2023-08-04,2245,1219,2,1,30,30,34.2
2023-08-04,2246,1207,2,3,30,90,102.6
2023-08-04,2247,1101,3,2,30,60,68.4
2023-08-04,2248,1024,13,3,125,375,427.5
2023-08-04,2249,1242,3,1,30,30,34.2
2023-08-04,2250,1151,13,1,125,125,142.5
2023-08-04,2251,1216,8,3,250,750,855
2023-08-04,2252,1229,6,3,250,750,855
2023-08-04,2253,1135,3,2,30,60,68.4
2023-08-04,2254,1149,3,3,30,90,102.6
2023-08-04,2255,1042,12,2,150,300,342
2023-08-04,2256,1204,14,2,125,250,285
2023-08-04,2257,1042,13,2,125,250,285
2023-08-04,2258,1204,7,3,150,450,513
2023-08-04,2259,1238,8,1,250,250,285
2023-08-04,2260,1010,14,3,125,375,427.5
2023-08-04,2261,1083,7,1,150,150,171
2023-08-04,2262,1082,4,2,150,300,342
2023-08-04,2263,1015,12,1,150,150,171
2023-08-04,2264,1074,3,2,30,60,68.4
2023-08-04,2265,1040,3,2,30,60,68.4
2023-08-04,2266,1176,4,1,150,150,171
2023-08-04,2267,1169,12,1,150,150,171
2023-08-04,2268,1094,11,3,125,375,427.5
2023-08-04,2269,1107,10,3,150,450,513
2023-08-04,2270,1081,10,2,150,300,342
2023-08-04,2271,1022,12,3,150,450,513
2023-08-04,2272,1187,9,3,300,900,1026
2023-08-05,2273,1058,1,3,30,90,102.6
2023-08-05,2274,1057,4,2,150,300,342
2023-08-05,2275,1125,8,2,250,500,570
2023-08-05,2276,1190,13,3,125,375,427.5
2023-08-05,2277,1126,2,2,30,60,68.4
2023-08-05,2278,1085,6,2,250,500,570
2023-08-05,2279,1215,3,2,30,60,68.4
2023-08-05,2280,1128,9,2,300,600,684
2023-08-05,2281,1075,1,3,30,90,102.6
2023-08-05,2282,1128,2,2,30,60,68.4
2023-08-05,2283,1009,10,2,150,300,342
2023-08-05,2284,1122,1,3,30,90,102.6
2023-08-05,2285,1011,13,2,125,250,285
2023-08-05,2286,1198,10,3,150,450,513
2023-08-05,2287,1128,1,1,30,30,34.2
2023-08-05,2288,1063,6,1,250,250,285
2023-08-05,2289,1053,10,1,150,150,171
2023-08-05,2290,1004,5,2,225,450,513
2023-08-05,2291,1171,9,2,300,600,684
2023-08-05,2292,1111,10,2,150,300,342
2023-08-05,2293,1059,12,2,150,300,342
2023-08-05,2294,1241,4,1,150,150,171
2023-08-05,2295,1071,12,3,150,450,513
2023-08-05,2296,1242,6,3,250,750,855
2023-08-05,2297,1211,11,3,125,375,427.5
2023-08-05,2298,1207,1,1,30,30,34.2
2023-08-05,2299,1051,10,3,150,450,513
2023-08-05,2300,1096,10,2,150,300,342
2023-08-05,2301,1147,4,1,150,150,171
2023-08-05,2302,1127,8,1,250,250,285
2023-08-05,2303,1132,11,2,125,250,285
2023-08-05,2304,1188,1,3,30,90,102.6
2023-08-05,2305,1193,4,3,150,450,513
2023-08-05,2306,1069,12,2,150,300,342
2023-08-05,2307,1231,6,2,250,500,570
2023-08-06,2308,1077,11,3,125,375,427.5
2023-08-06,2309,1007,8,3,250,750,855
2023-08-06,2310,1101,1,2,30,60,68.4
2023-08-06,2311,1132,9,3,300,900,1026
2023-08-06,2312,1114,10,2,150,300,342
2023-08-06,2313,1072,9,2,300,600,684
2023-08-06,2314,1084,9,1,300,300,342
2023-08-06,2315,1179,3,1,30,30,34.2
2023-08-06,2316,1235,12,1,150,150,171
2023-08-06,2317,1086,7,2,150,300,342
2023-08-06,2318,1190,7,1,150,150,171
2023-08-06,2319,1060,2,3,30,90,102.6
2023-08-06,2320,1063,1,2,30,60,68.4
2023-08-06,2321,1022,12,3,150,450,513
2023-08-06,2322,1234,9,1,300,300,342
2023-08-06,2323,1223,5,3,225,675,769.5
2023-08-06,2324,1182,7,1,150,150,171
2023-08-06,2325,1143,4,1,150,150,171
2023-08-06,2326,1195,3,1,30,30,34.2
2023-08-06,2327,1119,3,3,30,90,102.6
2023-08-06,2328,1051,8,1,250,250,285
2023-08-06,2329,1133,13,1,125,125,142.5
2023-08-06,2330,1043,4,1,150,150,171
2023-08-06,2331,1070,9,2,300,600,684
2023-08-06,2332,1084,5,1,225,225,256.5
2023-08-06,2333,1241,7,3,150,450,513
2023-08-06,2334,1076,3,1,30,30,34.2
2023-08-06,2335,1163,4,2,150,300,342
2023-08-06,2336,1070,3,2,30,60,68.4
2023-08-06,2337,1178,2,2,30,60,68.4
2023-08-06,2338,1152,8,3,250,750,855
2023-08-06,2339,1246,13,1,125,125,142.5
2023-08-06,2340,1134,13,2,125,250,285
2023-08-07,2341,1113,4,3,150,450,513
2023-08-07,2342,1024,13,1,125,125,142.5
2023-08-07,2343,1166,10,3,150,450,513
2023-08-07,2344,1220,13,1,125,125,142.5
2023-08-07,2345,1140,10,2,150,300,342
2023-08-07,2346,1198,12,3,150,450,513
2023-08-07,2347,1207,5,3,225,675,769.5
2023-08-07,2348,1146,14,2,125,250,285
2023-08-07,2349,1120,5,2,225,450,513
2023-08-07,2350,1064,5,2,225,450,513
2023-08-07,2351,1167,2,1,30,30,34.2
2023-08-07,2352,1003,9,2,300,600,684
2023-08-07,2353,1233,10,3,150,450,513
2023-08-07,2354,1224,12,3,150,450,513
2023-08-07,2355,1055,6,2,250,500,570
2023-08-07,2356,1222,6,2,250,500,570
2023-08-07,2357,1188,6,3,250,750,855
2023-08-07,2358,1196,5,3,225,675,769.5
2023-08-07,2359,1073,10,1,150,150,171
2023-08-07,2360,1009,1,2,30,60,68.4
2023-08-07,2361,1115,5,1,225,225,256.5
2023-08-07,2362,1151,3,3,30,90,102.6
2023-08-07,2363,1162,5,3,225,675,769.5
2023-08-07,2364,1187,2,3,30,90,102.6
2023-08-07,2365,1134,2,2,30,60,68.4
2023-08-07,2366,1013,8,2,250,500,570
2023-08-07,2367,1234,7,2,150,300,342
2023-08-07,2368,1004,7,3,150,450,513
2023-08-07,2369,1037,8,1,250,250,285
2023-08-07,2370,1065,8,3,250,750,855
2023-08-07,2371,1106,12,3,150,450,513
2023-08-07,2372,1138,5,1,225,225,256.5
2023-08-07,2373,1239,10,3,150,450,513
2023-08-07,2374,1230,7,3,150,450,513
2023-08-07,2375,1116,3,1,30,30,34.2
2023-08-07,2376,1097,3,3,30,90,102.6
2023-08-08,2377,1179,14,1,125,125,142.5
2023-08-08,2378,1143,10,3,150,450,513
2023-08-08,2379,1168,11,3,125,375,427.5
2023-08-08,2380,1229,3,3,30,90,102.6
2023-08-08,2381,1225,12,3,150,450,513
2023-08-08,2382,1249,14,2,125,250,285
